test_id,language,category,config_index,message_index,input_length,encrypt_time_us,decrypt_time_us,chars_processed,chars_per_sec,success,failure_detail
3034,sl,cyclic,2,4,185,562.4,582.2,205,179102,1,
3035,sl,cyclic,2,5,85,256.9,218.2,105,221006,1,
3036,sl,cyclic,3,1,77,250.6,217.6,97,207176,1,
3037,sl,cyclic,3,2,63,231.3,200.9,83,192041,1,
3038,sl,cyclic,3,3,95,278.6,234,115,224346,1,
3039,sl,cyclic,3,4,181,377.7,329.4,201,284260,1,
3040,sl,cyclic,3,5,86,248.9,216.9,106,227565,1,
3041,sl,cyclic,4,1,64,236.4,203.7,84,190866,1,
3042,sl,cyclic,4,2,103,267.4,235.2,123,244727,1,
3043,sl,cyclic,4,3,132,351.8,267.4,152,245478,1,
3044,sl,cyclic,4,4,125,302.8,266.7,145,254609,1,
3045,sl,cyclic,4,5,145,327.2,304.3,165,261283,1,
3046,sl,cyclic,5,1,185,423.1,431.9,205,239766,1,
3047,sl,cyclic,5,2,140,320.9,281.3,160,265692,1,
3048,sl,cyclic,5,3,47,216.6,185.3,67,166708,1,
3049,sl,cyclic,5,4,122,283.4,249.2,142,266617,1,
3050,sl,cyclic,5,5,123,281.1,249.1,143,269710,1,
3051,sl,jumbled,1,1,165,396.8,346.6,216,290557,1,
3052,sl,jumbled,1,2,170,424.2,377,218,272092,1,
3053,sl,jumbled,1,3,115,331.3,281.3,161,262814,1,
3054,sl,jumbled,1,4,102,282.7,248.3,142,267420,1,
3055,sl,jumbled,1,5,160,384.5,353.3,210,284630,1,
3056,sl,jumbled,2,1,158,439.5,344.9,204,260071,1,
3057,sl,jumbled,2,2,60,240.6,202.2,89,200994,1,
3058,sl,jumbled,2,3,180,427.4,379.2,239,296305,1,
3059,sl,jumbled,2,4,216,488,440.4,277,298363,1,
3060,sl,jumbled,2,5,146,366.8,328.6,200,287604,1,
3061,sl,jumbled,3,1,205,482.2,423.4,263,290415,1,
3062,sl,jumbled,3,2,87,288.5,234.8,122,233136,1,
3063,sl,jumbled,3,3,193,437.9,394.3,249,299207,1,
3064,sl,jumbled,3,4,93,285.1,257.5,131,241430,1,
3065,sl,jumbled,3,5,99,282.6,250.1,142,266567,1,
3066,sl,jumbled,4,1,45,216.9,186.1,70,173697,1,
3067,sl,jumbled,4,2,126,327.2,347.2,168,249110,1,
3068,sl,jumbled,4,3,57,237.7,201.3,88,200456,1,
3069,sl,jumbled,4,4,141,351.2,312.8,184,277108,1,
3070,sl,jumbled,4,5,200,453.3,417.4,265,304353,1,
3071,sl,jumbled,5,1,59,233.4,201.5,95,218441,1,
3072,sl,jumbled,5,2,207,457,471.5,264,284330,1,
3073,sl,jumbled,5,3,175,431.2,380.7,234,288213,1,
3074,sl,jumbled,5,4,184,428.7,377.9,240,297545,1,
3075,sl,jumbled,5,5,156,385.4,344.9,207,283445,1,
3076,sl,real_message,1,1,364,630.5,571.2,377,313722,1,
3077,sl,real_message,1,2,327,585.5,523.6,340,306555,1,
3078,sl,real_message,1,3,290,523.4,474.5,304,304640,1,
3079,sl,real_message,1,4,253,627.6,596.2,267,218173,1,
3080,sl,real_message,1,5,216,599.4,435.8,231,223145,1,
3081,sl,real_message,2,1,364,623.2,569.2,377,316169,1,
3082,sl,real_message,2,2,327,667.6,551.5,340,278894,1,
3083,sl,real_message,2,3,290,530.1,501.4,304,294716,1,
3084,sl,real_message,2,4,253,471.9,435.2,267,294345,1,
3085,sl,real_message,2,5,216,418.2,377.1,231,290456,1,
3086,sl,real_message,3,1,364,633.3,585.8,377,309245,1,
3087,sl,real_message,3,2,327,582.2,521.7,340,307999,1,
3088,sl,real_message,3,3,290,540.8,483.7,304,296730,1,
3089,sl,real_message,3,4,253,497,469,267,276398,1,
3090,sl,real_message,3,5,216,424.2,389.9,231,283749,1,
3091,sl,real_message,4,1,364,641.7,572.5,377,310493,1,
3092,sl,real_message,4,2,327,599.7,523.8,340,302626,1,
3093,sl,real_message,4,3,290,525.4,474,304,304183,1,
3094,sl,real_message,4,4,253,474.8,426.8,267,296140,1,
3095,sl,real_message,4,5,216,420.8,378.1,231,289148,1,
3096,sl,real_message,5,1,364,622.6,761.3,377,272419,1,
3097,sl,real_message,5,2,327,989.7,773.4,340,192842,1,
3098,sl,real_message,5,3,290,602.9,474.1,304,282266,1,
3099,sl,real_message,5,4,253,467.7,427,267,298424,1,
3100,sl,real_message,5,5,216,421.1,378.2,231,289003,1,
3101,sl,repeated_phrase,1,1,151,339.8,298.2,171,268025,1,
3102,sl,repeated_phrase,1,2,72,233.7,201.2,92,211543,1,
3103,sl,repeated_phrase,1,3,116,289.4,250.6,136,251852,1,
3104,sl,repeated_phrase,1,4,147,316.9,281.5,167,279078,1,
3105,sl,repeated_phrase,1,5,136,298,264.8,156,277186,1,
3106,sl,repeated_phrase,2,1,98,267.1,232.9,118,236000,1,
3107,sl,repeated_phrase,2,2,112,312.8,342.1,132,201557,1,
3108,sl,repeated_phrase,2,3,67,236.7,201,87,198766,1,
3109,sl,repeated_phrase,2,4,85,252.1,217.1,105,223785,1,
3110,sl,repeated_phrase,2,5,25,184,164.4,45,129162,1,
3111,sl,repeated_phrase,3,1,123,283,249.2,143,268696,1,
3112,sl,repeated_phrase,3,2,103,265.8,233,123,246592,1,
3113,sl,repeated_phrase,3,3,100,265.4,232.7,120,240915,1,
3114,sl,repeated_phrase,3,4,175,366,328.2,195,280899,1,
3115,sl,repeated_phrase,3,5,139,433.9,282.2,159,222036,1,
3116,sl,repeated_phrase,4,1,37,202.4,170.8,57,152733,1,
3117,sl,repeated_phrase,4,2,129,301.8,264.5,149,263111,1,
3118,sl,repeated_phrase,4,3,138,298,264.4,158,280939,1,
3119,sl,repeated_phrase,4,4,120,281.1,248.1,140,264550,1,
3120,sl,repeated_phrase,4,5,203,407.2,365.3,223,288673,1,
3121,sl,repeated_phrase,5,1,28,182.7,171.5,48,135517,1,
3122,sl,repeated_phrase,5,2,80,258.5,219.2,100,209336,1,
3123,sl,repeated_phrase,5,3,76,233.3,200.9,96,221096,1,
3124,sl,repeated_phrase,5,4,166,349.5,312.5,186,280967,1,
3125,sl,repeated_phrase,5,5,139,314.4,280.4,159,267317,1,
3126,sl,edge_case,1,1,0,306.3,260,20,35317,1,
3127,sl,edge_case,1,2,1,169.2,137.6,21,68448.5,1,
3128,sl,edge_case,1,3,19,165.5,137.4,19,62727,1,
3129,sl,edge_case,1,4,25,166.9,138.3,25,81913.5,1,
3130,sl,edge_case,1,5,25,182.5,153.7,45,133849,1,
3131,sl,edge_case,2,1,0,166.1,137.4,20,65897.9,1,
3132,sl,edge_case,2,2,1,161.2,136.2,21,70612,1,
3133,sl,edge_case,2,3,19,218.9,140.5,19,52865.9,1,
3134,sl,edge_case,2,4,25,175.5,171.4,25,72066.9,1,
3135,sl,edge_case,2,5,25,289.6,154.8,45,101260,1,
3136,sl,edge_case,3,1,0,170.3,137.3,20,65019.5,1,
3137,sl,edge_case,3,2,1,164.5,136.6,21,69744.3,1,
3138,sl,edge_case,3,3,19,166.4,136.5,19,62727,1,
3139,sl,edge_case,3,4,25,162.8,136.4,25,83556.1,1,
3140,sl,edge_case,3,5,25,179.3,152.3,45,135706,1,
3141,sl,edge_case,4,1,0,166.1,137.4,20,65897.9,1,
3142,sl,edge_case,4,2,1,164.7,136.8,21,69651.7,1,
3143,sl,edge_case,4,3,19,164.3,136.5,19,63164.9,1,
3144,sl,edge_case,4,4,25,163.9,136.1,25,83333.3,1,
3145,sl,edge_case,4,5,25,181,152.8,45,134811,1,
3146,sl,edge_case,5,1,0,167.9,138.6,20,65252.9,1,
3147,sl,edge_case,5,2,1,178.3,137.2,21,66561,1,
3148,sl,edge_case,5,3,19,165.4,137,19,62830.7,1,
3149,sl,edge_case,5,4,25,170.2,136.9,25,81406.7,1,
3150,sl,edge_case,5,5,25,191.5,153.2,45,130548,1,
3151,mi,same_char,1,1,108,479.5,287.3,128,166927,1,
3152,mi,same_char,1,2,47,220.2,184.8,67,165432,1,
3153,mi,same_char,1,3,78,261,217.6,98,204764,1,
3154,mi,same_char,1,4,44,198.5,169,64,174150,1,
3155,mi,same_char,1,5,61,231,212.5,81,182638,1,
3156,mi,same_char,2,1,129,321.3,266.5,149,253488,1,
3157,mi,same_char,2,2,188,387.1,345.6,208,283882,1,
3158,mi,same_char,2,3,24,182.6,154.3,44,130603,1,
3159,mi,same_char,2,4,68,232.1,201.7,88,202858,1,
3160,mi,same_char,2,5,61,439.5,317.2,81,107044,1,
3161,mi,same_char,3,1,117,284,249.6,137,256747,1,
3162,mi,same_char,3,2,181,366.6,343.8,201,282939,1,
3163,mi,same_char,3,3,58,265.7,185.9,78,172719,1,
3164,mi,same_char,3,4,28,181.8,153.8,48,143027,1,
3165,mi,same_char,3,5,27,191,153.1,47,136588,1,
3166,mi,same_char,4,1,167,351.9,313.9,187,280865,1,
3167,mi,same_char,4,2,115,289,249.6,135,250650,1,
3168,mi,same_char,4,3,145,325.5,296.6,165,265231,1,
3169,mi,same_char,4,4,147,317.6,281.5,167,278751,1,
3170,mi,same_char,4,5,89,250,217.4,109,233205,1,
3171,mi,same_char,5,1,140,316.1,292.1,160,263071,1,
3172,mi,same_char,5,2,114,293,250.4,134,246596,1,
3173,mi,same_char,5,3,162,413.4,298.5,182,255654,1,
3174,mi,same_char,5,4,95,267.1,251.1,115,221922,1,
3175,mi,same_char,5,5,116,310.1,251.1,136,242338,1,
3176,mi,alternating,1,1,82,250.7,234.6,102,210179,1,
3177,mi,alternating,1,2,192,394.2,344.6,212,286952,1,
3178,mi,alternating,1,3,65,231.7,200.9,85,196486,1,
3179,mi,alternating,1,4,92,259.2,217.9,112,234752,1,
3180,mi,alternating,1,5,38,239.9,284,58,110708,1,
3181,mi,alternating,2,1,52,230.7,187.3,72,172249,1,
3182,mi,alternating,2,2,162,426.5,424.1,182,213967,1,
3183,mi,alternating,2,3,86,255.4,217.3,106,224244,1,
3184,mi,alternating,2,4,181,368.1,329.6,201,288089,1,
3185,mi,alternating,2,5,181,363.7,337.2,201,286774,1,
3186,mi,alternating,3,1,120,290.3,250.3,140,258972,1,
3187,mi,alternating,3,2,69,235.4,202.5,89,203243,1,
3188,mi,alternating,3,3,167,349.5,322.5,187,278274,1,
3189,mi,alternating,3,4,79,292.2,219.5,99,193473,1,
3190,mi,alternating,3,5,152,336.8,296.9,172,271422,1,
3191,mi,alternating,4,1,108,272.3,247,128,246486,1,
3192,mi,alternating,4,2,60,216.3,185.6,80,199054,1,
3193,mi,alternating,4,3,77,256.4,218.2,97,204383,1,
3194,mi,alternating,4,4,40,199.3,339.1,60,111441,1,
3195,mi,alternating,4,5,104,274.6,234.5,124,243567,1,
3196,mi,alternating,5,1,204,411.7,362.2,224,289443,1,
3197,mi,alternating,5,2,32,201,170.1,52,140124,1,
3198,mi,alternating,5,3,113,283.2,249.2,133,249812,1,
3199,mi,alternating,5,4,50,216,186.4,70,173956,1,
3200,mi,alternating,5,5,191,461,350.2,211,260108,1,
3201,mi,cyclic,1,1,168,351.4,312.7,188,283090,1,
3202,mi,cyclic,1,2,49,215.3,184.5,69,172586,1,
3203,mi,cyclic,1,3,102,333.5,274.9,122,200526,1,
3204,mi,cyclic,1,4,66,251.5,201.6,86,189804,1,
3205,mi,cyclic,1,5,163,349.7,311.9,183,276602,1,
3206,mi,cyclic,2,1,174,462.4,414.1,194,221335,1,
3207,mi,cyclic,2,2,167,357.1,313.7,187,278772,1,
3208,mi,cyclic,2,3,50,229.9,185.5,70,168512,1,
3209,mi,cyclic,2,4,184,366.5,338.8,204,289239,1,
3210,mi,cyclic,2,5,175,376.7,331.1,195,275502,1,
3211,mi,cyclic,3,1,32,213.5,170.5,52,135417,1,
3212,mi,cyclic,3,2,147,318.5,291.3,167,273860,1,
3213,mi,cyclic,3,3,94,276.5,233,114,223749,1,
3214,mi,cyclic,3,4,200,400.3,400.1,220,274863,1,
3215,mi,cyclic,3,5,155,333.8,298.1,175,276943,1,
3216,mi,cyclic,4,1,195,392,362.9,215,284806,1,
3217,mi,cyclic,4,2,30,199.6,180.3,50,131614,1,
3218,mi,cyclic,4,3,34,198.7,169.3,54,146739,1,
3219,mi,cyclic,4,4,158,332.2,296.9,178,282944,1,
3220,mi,cyclic,4,5,186,383.4,354.3,206,279246,1,
3221,mi,cyclic,5,1,173,349.2,323,193,287117,1,
3222,mi,cyclic,5,2,127,353.3,374,147,202117,1,
3223,mi,cyclic,5,3,163,354.4,312.5,183,274404,1,
3224,mi,cyclic,5,4,219,426.1,379.2,239,296784,1,
3225,mi,cyclic,5,5,42,199.9,169.1,62,168022,1,
3226,mi,jumbled,1,1,134,333.6,307.1,178,277821,1,
3227,mi,jumbled,1,2,122,316.3,280.9,160,267917,1,
3228,mi,jumbled,1,3,210,507.2,427.6,269,287762,1,
3229,mi,jumbled,1,4,126,322.5,282.7,169,279247,1,
3230,mi,jumbled,1,5,198,456.5,408.5,256,295954,1,
3231,mi,jumbled,2,1,29,201.4,169.6,56,150943,1,
3232,mi,jumbled,2,2,114,309.7,265.1,156,271399,1,
3233,mi,jumbled,2,3,92,283.2,250.3,131,245548,1,
3234,mi,jumbled,2,4,219,523.5,444.9,278,287071,1,
3235,mi,jumbled,2,5,198,450.4,394.8,251,296971,1,
3236,mi,jumbled,3,1,85,280.4,233.4,128,249124,1,
3237,mi,jumbled,3,2,202,452.2,408.9,257,298455,1,
3238,mi,jumbled,3,3,171,489.4,363.4,224,262664,1,
3239,mi,jumbled,3,4,79,274.3,234.2,116,228122,1,
3240,mi,jumbled,3,5,23,184.9,153.1,47,139053,1,
3241,mi,jumbled,4,1,141,355.8,326.6,190,278429,1,
3242,mi,jumbled,4,2,107,300.2,266.1,146,257814,1,
3243,mi,jumbled,4,3,54,232.8,202.4,82,188419,1,
3244,mi,jumbled,4,4,112,325.1,281.4,159,262160,1,
3245,mi,jumbled,4,5,100,371.3,401.4,138,178595,1,
3246,mi,jumbled,5,1,188,457.7,411.1,242,278545,1,
3247,mi,jumbled,5,2,51,235,201.5,81,185567,1,
3248,mi,jumbled,5,3,179,420.7,388,230,284407,1,
3249,mi,jumbled,5,4,216,471.2,435.7,270,297717,1,
3250,mi,jumbled,5,5,94,310.3,235.4,126,230896,1,
3251,mi,real_message,1,1,400,683.5,621.7,409,313362,1,
3252,mi,real_message,1,2,400,671.8,626.4,409,315052,1,
3253,mi,real_message,1,3,400,910.5,607.6,407,268098,1,
3254,mi,real_message,1,4,398,655.7,610,403,318401,1,
3255,mi,real_message,1,5,361,652.6,560.3,370,305054,1,
3256,mi,real_message,2,1,400,698.2,621.1,409,310013,1,
3257,mi,real_message,2,2,400,667.7,624.3,409,316563,1,
3258,mi,real_message,2,3,400,653,1451.5,407,193395,1,
3259,mi,real_message,2,4,398,662.2,648.7,403,307422,1,
3260,mi,real_message,2,5,361,613.3,588,370,308000,1,
3261,mi,real_message,3,1,400,672.7,626.3,409,314858,1,
3262,mi,real_message,3,2,400,679.9,626.8,409,313002,1,
3263,mi,real_message,3,3,400,664.6,611.1,407,319041,1,
3264,mi,real_message,3,4,398,651.4,600.3,403,321962,1,
3265,mi,real_message,3,5,361,613.7,554.2,370,316808,1,
3266,mi,real_message,4,1,400,674.6,617.5,409,316539,1,
3267,mi,real_message,4,2,400,834,728.4,409,261777,1,
3268,mi,real_message,4,3,400,1085.2,613.9,407,239539,1,
3269,mi,real_message,4,4,398,653.7,606.9,403,319689,1,
3270,mi,real_message,4,5,361,618.1,555.6,370,315242,1,
3271,mi,real_message,5,1,400,683.8,621.7,409,313290,1,
3272,mi,real_message,5,2,400,672.2,625.2,409,315246,1,
3273,mi,real_message,5,3,400,672.5,659.5,407,305556,1,
3274,mi,real_message,5,4,398,658.6,610.8,403,317473,1,
3275,mi,real_message,5,5,361,609.1,554.5,370,317979,1,
3276,mi,repeated_phrase,1,1,105,271.7,233.9,125,247231,1,
3277,mi,repeated_phrase,1,2,74,232.5,201.3,94,216690,1,
3278,mi,repeated_phrase,1,3,201,399.7,369.9,221,287162,1,
3279,mi,repeated_phrase,1,4,59,226.2,185,79,192121,1,
3280,mi,repeated_phrase,1,5,120,281.1,250.7,140,263257,1,
3281,mi,repeated_phrase,2,1,87,291.4,217.6,107,210216,1,
3282,mi,repeated_phrase,2,2,86,250.3,343.7,106,178451,1,
3283,mi,repeated_phrase,2,3,58,299.1,187.7,78,160230,1,
3284,mi,repeated_phrase,2,4,39,208.6,170.2,59,155755,1,
3285,mi,repeated_phrase,2,5,151,336.5,296.4,171,270185,1,
3286,mi,repeated_phrase,3,1,152,369.9,298.7,172,257254,1,
3287,mi,repeated_phrase,3,2,138,302.2,265.2,158,278463,1,
3288,mi,repeated_phrase,3,3,175,371.9,330.6,195,277580,1,
3289,mi,repeated_phrase,3,4,62,233.9,302.5,82,152871,1,
3290,mi,repeated_phrase,3,5,89,259.6,219.8,109,227368,1,
3291,mi,repeated_phrase,4,1,93,268.9,233.6,113,224876,1,
3292,mi,repeated_phrase,4,2,107,265.9,233.2,127,254458,1,
3293,mi,repeated_phrase,4,3,212,424.5,378.1,232,289061,1,
3294,mi,repeated_phrase,4,4,140,326.2,280.8,160,263591,1,
3295,mi,repeated_phrase,4,5,194,438.6,346.1,214,272716,1,
3296,mi,repeated_phrase,5,1,198,402,372.3,218,281545,1,
3297,mi,repeated_phrase,5,2,115,284.5,249.1,135,252999,1,
3298,mi,repeated_phrase,5,3,35,208.3,169,55,145773,1,
3299,mi,repeated_phrase,5,4,109,281.7,248.5,129,243304,1,
3300,mi,repeated_phrase,5,5,58,216.7,184.9,78,194223,1,
3301,mi,edge_case,1,1,0,166.3,137.4,20,65854.5,1,
3302,mi,edge_case,1,2,1,163.8,172.8,21,62388.6,1,
3303,mi,edge_case,1,3,19,188.8,151,19,55915.2,1,
3304,mi,edge_case,1,4,25,167.2,136.6,25,82291,1,
3305,mi,edge_case,1,5,25,192.8,152.9,45,130171,1,
3306,mi,edge_case,2,1,0,326.5,158.7,20,41220.1,1,
3307,mi,edge_case,2,2,1,215,138.8,21,59355.6,1,
3308,mi,edge_case,2,3,19,181.1,137.2,19,59692.1,1,
3309,mi,edge_case,2,4,25,176.5,136.9,25,79770.3,1,
3310,mi,edge_case,2,5,25,182.7,152.9,45,134088,1,
3311,mi,edge_case,3,1,0,166.6,137.4,20,65789.5,1,
3312,mi,edge_case,3,2,1,163.8,137,21,69813.8,1,
3313,mi,edge_case,3,3,19,164.3,136.2,19,63228,1,
3314,mi,edge_case,3,4,25,164.2,136.9,25,83028.9,1,
3315,mi,edge_case,3,5,25,182,152.8,45,134409,1,
3316,mi,edge_case,4,1,0,167.2,137.3,20,65681.4,1,
3317,mi,edge_case,4,2,1,163.7,136.2,21,70023.3,1,
3318,mi,edge_case,4,3,19,183.8,146.4,19,57540.9,1,
3319,mi,edge_case,4,4,25,165.5,136.2,25,82863.8,1,
3320,mi,edge_case,4,5,25,180.8,171.9,45,127587,1,
3321,mi,edge_case,5,1,0,189.8,152,20,58513.8,1,
3322,mi,edge_case,5,2,1,169,136.5,21,68739.8,1,
3323,mi,edge_case,5,3,19,166.4,136.5,19,62727,1,
3324,mi,edge_case,5,4,25,163.3,136.3,25,83444.6,1,
3325,mi,edge_case,5,5,25,180.4,152.8,45,135054,1,
